ru,data,refeicao,id_preparacao,tipo_preparacao,preparacao,temperatura_c,temperatura_valida,temperatura_plausivel,classe_termica,limite_referencia,status_temperatura
B,2026-07-07,Almoço,149,Sobremesa,Melancia,13.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-07,Almoço,160,Suco,Seriguela,16.6,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-07,Almoço,169,Suco SA,Seriguela,13.6,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-07,Jantar,97,PV,Carne Moída Refogada,67.5,True,True,quente,> 60°C,CONFORME
B,2026-07-07,Jantar,89,PB,Sobrecoxa ao M. de Legumes,64.5,True,True,quente,> 60°C,CONFORME
B,2026-07-07,Jantar,177,VEG,Bobó de Legumes,64.9,True,True,,,SEM_CLASSIFICACAO
B,2026-07-07,Jantar,4,Arroz/Baião,Arroz Branco,86.1,True,True,quente,> 60°C,CONFORME
B,2026-07-07,Jantar,2,Arroz Integral,Arroz Integral,74.1,True,True,quente,> 60°C,CONFORME
B,2026-07-07,Jantar,23,Feijão,Feijão de Corda,77.7,True,True,quente,> 60°C,CONFORME
B,2026-07-07,Jantar,40,Guarnição,Macarrão,36.5,True,True,,,SEM_CLASSIFICACAO
B,2026-07-07,Jantar,141,Salada,Salada Cozida,69.7,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-07,Jantar,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
B,2026-07-07,Jantar,157,Suco,Goiaba,13.9,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-07,Jantar,166,Suco SA,Goiaba,14.3,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-08,Café,6,Café,Café ,65.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-08,Café,8,Café SA,Café sem Açúcar,69.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-08,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-08,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-08,Café,158,Suco,Graviola,9.7,True,True,fria,< 10°C,CONFORME
B,2026-07-08,Café,167,Suco SA,Graviola,8.3,True,True,fria,< 10°C,CONFORME
B,2026-07-08,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-08,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-08,Café,26,Fruta 1,Maçã,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-08,Café,30,Fruta 2,Melancia,11.3,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-08,Café,14,Especial,Ovos Mexidos,67.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-08,Café,19,Especial Veg,Pasta de Amendoim,,False,False,,,SEM_MEDICAO
B,2026-07-08,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-08,Almoço,119,PV,Feijoada,74.8,True,True,quente,> 60°C,CONFORME
B,2026-07-08,Almoço,81,PB,Sobrecoxa Assada,62.2,True,True,quente,> 60°C,CONFORME
B,2026-07-08,Almoço,188,VEG,Feijoada Vegetariana,70.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-08,Almoço,4,Arroz/Baião,Arroz Branco,71.3,True,True,quente,> 60°C,CONFORME
B,2026-07-08,Almoço,2,Arroz Integral,Arroz Integral,79.7,True,True,quente,> 60°C,CONFORME
B,2026-07-08,Almoço,22,Feijão,Feijão Carioca,68.3,True,True,quente,> 60°C,CONFORME
B,2026-07-08,Almoço,38,Guarnição,Farofa Branca com Soja,55.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-08,Almoço,142,Salada,Salada Crua,17.7,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-08,Almoço,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
B,2026-07-08,Almoço,154,Suco,Acerola,15.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-08,Almoço,163,Suco SA,Acerola,11.9,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-08,Jantar,121,PV,Isca de Carne Acebolada,63.1,True,True,quente,> 60°C,CONFORME
B,2026-07-08,Jantar,92,PB,Vatapá de Frango,74.4,True,True,quente,> 60°C,CONFORME
B,2026-07-08,Jantar,182,VEG,Bolo Salgado Vegano,68.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-08,Jantar,4,Arroz/Baião,Arroz Branco,79.3,True,True,quente,> 60°C,CONFORME
B,2026-07-08,Jantar,2,Arroz Integral,Arroz Integral,78.4,True,True,quente,> 60°C,CONFORME
B,2026-07-08,Jantar,23,Feijão,Feijão de Corda,74.0,True,True,quente,> 60°C,CONFORME
B,2026-07-08,Jantar,36,Guarnição,Cuscuz,67.9,True,True,,,SEM_CLASSIFICACAO
B,2026-07-08,Jantar,142,Salada,Salada Crua,18.6,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-08,Jantar,150,Sobremesa,Melão Espanhol,27.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-08,Jantar,159,Suco,Manga,12.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-08,Jantar,168,Suco SA,Manga,10.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-09,Café,6,Café,Café ,69.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-09,Café,8,Café SA,Café sem Açúcar,72.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-09,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-09,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-09,Café,157,Suco,Goiaba,9.8,True,True,fria,< 10°C,CONFORME
B,2026-07-09,Café,166,Suco SA,Goiaba,7.5,True,True,fria,< 10°C,CONFORME
B,2026-07-09,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-09,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-09,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-09,Café,29,Fruta 2,Mamão,13.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-09,Café,12,Especial,Iogurte ,11.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-09,Café,20,Especial Veg,Similar a Iogurte Vegano,12.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-09,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-09,Almoço,123,PV,Isca de Carne ao M. Tomate,68.3,True,True,quente,> 60°C,CONFORME
B,2026-07-09,Almoço,61,PB,Cubos de Frango com Ervas,61.3,True,True,quente,> 60°C,CONFORME
B,2026-07-09,Almoço,208,VEG,Soja à Bolonhesa,71.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-09,Almoço,4,Arroz/Baião,Arroz Branco,68.3,True,True,quente,> 60°C,CONFORME
B,2026-07-09,Almoço,2,Arroz Integral,Arroz Integral,64.9,True,True,quente,> 60°C,CONFORME
B,2026-07-09,Almoço,23,Feijão,Feijão de Corda,68.9,True,True,quente,> 60°C,CONFORME
B,2026-07-09,Almoço,40,Guarnição,Macarrão,35.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-09,Almoço,142,Salada,Salada Crua,15.8,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-09,Almoço,150,Sobremesa,Melão Espanhol,14.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-09,Almoço,155,Suco,Caju,15.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-09,Almoço,164,Suco SA,Caju,11.9,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-09,Jantar,132,PV,Suíno Acebolado,67.4,True,True,quente,> 60°C,CONFORME
B,2026-07-09,Jantar,91,PB,Sobrecoxa com Gergelim,63.5,True,True,quente,> 60°C,CONFORME
B,2026-07-09,Jantar,212,VEG,Vatapá Vegano,70.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-09,Jantar,5,Arroz/Baião,Baião,80.8,True,True,quente,> 60°C,CONFORME
B,2026-07-09,Jantar,2,Arroz Integral,Arroz Integral,78.6,True,True,quente,> 60°C,CONFORME
B,2026-07-09,Jantar,22,Feijão,Feijão Carioca,73.1,True,True,quente,> 60°C,CONFORME
B,2026-07-09,Jantar,44,Guarnição,Purê,80.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-09,Jantar,142,Salada,Salada Crua,17.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-09,Jantar,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
B,2026-07-09,Jantar,158,Suco,Graviola,13.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-09,Jantar,167,Suco SA,Graviola,9.7,True,True,fria,< 10°C,CONFORME
B,2026-07-10,Café,6,Café,Café ,65.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-10,Café,8,Café SA,Café sem Açúcar,69.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-10,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-10,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-10,Café,154,Suco,Acerola,9.0,True,True,fria,< 10°C,CONFORME
B,2026-07-10,Café,163,Suco SA,Acerola,7.8,True,True,fria,< 10°C,CONFORME
B,2026-07-10,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-10,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-10,Café,27,Fruta 1,Tangerina,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-10,Café,31,Fruta 2,Melão Espanhol,11.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-10,Café,11,Especial,Frango Desfiado,67.2,True,True,,,SEM_CLASSIFICACAO
B,2026-07-10,Café,17,Especial Veg,Geleia,,False,False,,,SEM_MEDICAO
B,2026-07-10,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-10,Almoço,102,PV,Carne do Sol,70.7,True,True,quente,> 60°C,CONFORME
B,2026-07-10,Almoço,76,PB,Peixe Assado,48.7,True,True,quente,> 60°C,NAO_CONFORME
B,2026-07-10,Almoço,200,VEG,Refogado  de Soja,57.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-10,Almoço,4,Arroz/Baião,Arroz Branco,73.9,True,True,quente,> 60°C,CONFORME
B,2026-07-10,Almoço,2,Arroz Integral,Arroz Integral,74.0,True,True,quente,> 60°C,CONFORME
B,2026-07-10,Almoço,22,Feijão,Feijão Carioca,79.1,True,True,quente,> 60°C,CONFORME
B,2026-07-10,Almoço,36,Guarnição,Cuscuz,69.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-10,Almoço,142,Salada,Salada Crua,16.3,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-10,Almoço,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
B,2026-07-10,Almoço,156,Suco,Cajá,16.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-10,Almoço,165,Suco SA,Cajá,8.8,True,True,fria,< 10°C,CONFORME
B,2026-07-10,Jantar,136,PV,Torta de Calabresa,77.8,True,True,quente,> 60°C,CONFORME
B,2026-07-10,Jantar,62,PB,Cubos de Frango à Chinesa,61.8,True,True,quente,> 60°C,CONFORME
B,2026-07-10,Jantar,195,VEG,Lasanha de Brócolis,80.2,True,True,,,SEM_CLASSIFICACAO
B,2026-07-10,Jantar,4,Arroz/Baião,Arroz Branco,84.7,True,True,quente,> 60°C,CONFORME
B,2026-07-10,Jantar,2,Arroz Integral,Arroz Integral,72.7,True,True,quente,> 60°C,CONFORME
B,2026-07-10,Jantar,23,Feijão,Feijão de Corda,67.1,True,True,quente,> 60°C,CONFORME
B,2026-07-10,Jantar,38,Guarnição,Farofa Branca com Soja,53.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-10,Jantar,142,Salada,Salada Crua,16.9,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-10,Jantar,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
B,2026-07-10,Jantar,157,Suco,Goiaba,13.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-10,Jantar,166,Suco SA,Goiaba,14.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-13,Café,6,Café,Café ,67.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-13,Café,8,Café SA,Café sem Açúcar,69.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-13,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-13,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-13,Café,159,Suco,Manga,7.8,True,True,fria,< 10°C,CONFORME
B,2026-07-13,Café,168,Suco SA,Manga,8.4,True,True,fria,< 10°C,CONFORME
B,2026-07-13,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-13,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-13,Café,25,Fruta 1,Laranja,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-13,Café,31,Fruta 2,Melão Espanhol,12.5,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-13,Café,9,Especial,Achocolatado,72.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-13,Café,16,Especial Veg,Achocolatado vegano ,,False,False,,,SEM_MEDICAO
B,2026-07-13,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-13,Almoço,122,PV,Isca de Carne Chinesa,80.0,True,True,quente,> 60°C,CONFORME
B,2026-07-13,Almoço,91,PB,Sobrecoxa com Gergelim,64.9,True,True,quente,> 60°C,CONFORME
B,2026-07-13,Almoço,187,VEG,Estrogonofe de Legumes,59.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-13,Almoço,4,Arroz/Baião,Arroz Branco,77.5,True,True,quente,> 60°C,CONFORME
B,2026-07-13,Almoço,2,Arroz Integral,Arroz Integral,67.2,True,True,quente,> 60°C,CONFORME
B,2026-07-13,Almoço,22,Feijão,Feijão Carioca,72.3,True,True,quente,> 60°C,CONFORME
B,2026-07-13,Almoço,37,Guarnição,Farofa,57.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-13,Almoço,142,Salada,Salada Crua,15.9,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-13,Almoço,146,Sobremesa,Banana,,False,False,,,SEM_MEDICAO
B,2026-07-13,Almoço,157,Suco,Goiaba,19.3,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-13,Almoço,166,Suco SA,Goiaba,9.8,True,True,fria,< 10°C,CONFORME
B,2026-07-13,Jantar,129,PV,Paçoca de Carne,58.1,True,True,quente,> 60°C,NAO_CONFORME
B,2026-07-13,Jantar,68,PB,Isca de Frango Acebolado,71.5,True,True,quente,> 60°C,CONFORME
B,2026-07-13,Jantar,213,VEG,Yakissoba Vegetariano,69.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-13,Jantar,4,Arroz/Baião,Arroz Branco,79.8,True,True,quente,> 60°C,CONFORME
B,2026-07-13,Jantar,2,Arroz Integral,Arroz Integral,74.7,True,True,quente,> 60°C,CONFORME
B,2026-07-13,Jantar,23,Feijão,Feijão de Corda,76.5,True,True,quente,> 60°C,CONFORME
B,2026-07-13,Jantar,35,Guarnição,Batata Souté,67.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-13,Jantar,142,Salada,Salada Crua,15.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-13,Jantar,145,Sobremesa,Abacaxi,9.9,True,True,,,SEM_CLASSIFICACAO
B,2026-07-13,Jantar,160,Suco,Seriguela,17.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-13,Jantar,169,Suco SA,Seriguela,8.6,True,True,fria,< 10°C,CONFORME
B,2026-07-14,Café,6,Café,Café ,65.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-14,Café,8,Café SA,Café sem Açúcar,68.9,True,True,,,SEM_CLASSIFICACAO
B,2026-07-14,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-14,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-14,Café,158,Suco,Graviola,8.1,True,True,fria,< 10°C,CONFORME
B,2026-07-14,Café,167,Suco SA,Graviola,7.4,True,True,fria,< 10°C,CONFORME
B,2026-07-14,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-14,Café,139,Pão Opção,Pão de Forma,,False,False,,,SEM_MEDICAO
B,2026-07-14,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-14,Café,28,Fruta 2,Abacaxi,13.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-14,Café,15,Especial,Queijo ,11.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-14,Café,18,Especial Veg,Granola,,False,False,,,SEM_MEDICAO
B,2026-07-14,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-14,Almoço,135,PV,Suíno à Carioca,59.4,True,True,quente,> 60°C,NAO_CONFORME
B,2026-07-14,Almoço,56,PB,Cubos de Frango ao M. de Ervas,69.4,True,True,quente,> 60°C,CONFORME
B,2026-07-14,Almoço,174,VEG,Assado de Grão de Bico,60.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-14,Almoço,5,Arroz/Baião,Baião,74.4,True,True,quente,> 60°C,CONFORME
B,2026-07-14,Almoço,2,Arroz Integral,Arroz Integral,73.3,True,True,quente,> 60°C,CONFORME
B,2026-07-14,Almoço,23,Feijão,Feijão de Corda,73.8,True,True,quente,> 60°C,CONFORME
B,2026-07-14,Almoço,44,Guarnição,Purê,75.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-14,Almoço,142,Salada,Salada Crua,15.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-14,Almoço,149,Sobremesa,Melancia,19.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-14,Almoço,159,Suco,Manga,16.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-14,Almoço,168,Suco SA,Manga,10.9,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-14,Jantar,126,PV,Jardineira de Carne Moída,69.6,True,True,quente,> 60°C,CONFORME
B,2026-07-14,Jantar,83,PB,Sobrecoxa Crocante,66.8,True,True,quente,> 60°C,CONFORME
B,2026-07-14,Jantar,208,VEG,Soja à Bolonhesa,72.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-14,Jantar,4,Arroz/Baião,Arroz Branco,81.7,True,True,quente,> 60°C,CONFORME
B,2026-07-14,Jantar,2,Arroz Integral,Arroz Integral,80.7,True,True,quente,> 60°C,CONFORME
B,2026-07-14,Jantar,22,Feijão,Feijão Carioca,79.9,True,True,quente,> 60°C,CONFORME
B,2026-07-14,Jantar,40,Guarnição,Macarrão,38.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-14,Jantar,141,Salada,Salada Cozida,75.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-14,Jantar,148,Sobremesa,Maçã,,False,False,,,SEM_MEDICAO
B,2026-07-14,Jantar,154,Suco,Acerola,13.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-14,Jantar,163,Suco SA,Acerola,7.2,True,True,fria,< 10°C,CONFORME
B,2026-07-15,Café,6,Café,Café ,66.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-15,Café,8,Café SA,Café sem Açúcar,70.6,True,True,,,SEM_CLASSIFICACAO
B,2026-07-15,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-15,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-15,Café,155,Suco,Caju,9.1,True,True,fria,< 10°C,CONFORME
B,2026-07-15,Café,164,Suco SA,Caju,7.5,True,True,fria,< 10°C,CONFORME
B,2026-07-15,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-15,Café,139,Pão Opção,Pão de Forma,,False,False,,,SEM_MEDICAO
B,2026-07-15,Café,26,Fruta 1,Maçã,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-15,Café,30,Fruta 2,Melancia,12.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-15,Café,14,Especial,Ovos Mexidos,68.5,True,True,,,SEM_CLASSIFICACAO
B,2026-07-15,Café,19,Especial Veg,Pasta de Amendoim,,False,False,,,SEM_MEDICAO
B,2026-07-15,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-15,Almoço,119,PV,Feijoada,78.9,True,True,quente,> 60°C,CONFORME
B,2026-07-15,Almoço,81,PB,Sobrecoxa Assada,62.5,True,True,quente,> 60°C,CONFORME
B,2026-07-15,Almoço,200,VEG,Refogado  de Soja,60.2,True,True,,,SEM_CLASSIFICACAO
B,2026-07-15,Almoço,4,Arroz/Baião,Arroz Branco,76.6,True,True,quente,> 60°C,CONFORME
B,2026-07-15,Almoço,2,Arroz Integral,Arroz Integral,63.7,True,True,quente,> 60°C,CONFORME
B,2026-07-15,Almoço,22,Feijão,Feijão Carioca,68.9,True,True,quente,> 60°C,CONFORME
B,2026-07-15,Almoço,38,Guarnição,Farofa Branca com Soja,63.3,True,True,,,SEM_CLASSIFICACAO
B,2026-07-15,Almoço,142,Salada,Salada Crua,15.7,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-15,Almoço,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
B,2026-07-15,Almoço,154,Suco,Acerola,17.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-15,Almoço,163,Suco SA,Acerola,5.0,True,True,fria,< 10°C,CONFORME
B,2026-07-15,Jantar,118,PV,Estrogonofe de Carne,61.4,True,True,quente,> 60°C,CONFORME
B,2026-07-15,Jantar,57,PB,Cubos de Frango ao M. de Legumes,65.5,True,True,quente,> 60°C,CONFORME
B,2026-07-15,Jantar,172,VEG,Almôndegas de Lentilha,64.5,True,True,,,SEM_CLASSIFICACAO
B,2026-07-15,Jantar,4,Arroz/Baião,Arroz Branco,74.4,True,True,quente,> 60°C,CONFORME
B,2026-07-15,Jantar,2,Arroz Integral,Arroz Integral,79.9,True,True,quente,> 60°C,CONFORME
B,2026-07-15,Jantar,23,Feijão,Feijão de Corda,72.4,True,True,quente,> 60°C,CONFORME
B,2026-07-15,Jantar,36,Guarnição,Cuscuz,63.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-15,Jantar,142,Salada,Salada Crua,17.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-15,Jantar,150,Sobremesa,Melão Espanhol,13.4,True,True,,,SEM_CLASSIFICACAO
B,2026-07-15,Jantar,161,Suco,Tamarindo,15.1,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-15,Jantar,170,Suco SA,Tamarindo,17.8,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-16,Café,6,Café,Café ,85.2,True,True,,,SEM_CLASSIFICACAO
B,2026-07-16,Café,8,Café SA,Café sem Açúcar,87.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-16,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-16,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-16,Café,157,Suco,Goiaba,10.4,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-16,Café,166,Suco SA,Goiaba,8.0,True,True,fria,< 10°C,CONFORME
B,2026-07-16,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-16,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-16,Café,24,Fruta 1,Banana,,False,False,fria,< 10°C,SEM_MEDICAO
B,2026-07-16,Café,29,Fruta 2,Mamão,19.7,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-16,Café,12,Especial,Iogurte ,10.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-16,Café,20,Especial Veg,Similar a Iogurte Vegano,13.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-16,Café,48,Manteiga,Manteiga ,,False,False,,,SEM_MEDICAO
B,2026-07-16,Almoço,97,PV,Carne Moída Refogada,74.0,True,True,quente,> 60°C,CONFORME
B,2026-07-16,Almoço,58,PB,Cubos de Frango ao M. de Tomate,66.2,True,True,quente,> 60°C,CONFORME
B,2026-07-16,Almoço,189,VEG,Guisado de Lentilha,68.8,True,True,,,SEM_CLASSIFICACAO
B,2026-07-16,Almoço,4,Arroz/Baião,Arroz Branco,78.3,True,True,quente,> 60°C,CONFORME
B,2026-07-16,Almoço,2,Arroz Integral,Arroz Integral,65.8,True,True,quente,> 60°C,CONFORME
B,2026-07-16,Almoço,23,Feijão,Feijão de Corda,72.4,True,True,quente,> 60°C,CONFORME
B,2026-07-16,Almoço,40,Guarnição,Macarrão,35.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-16,Almoço,142,Salada,Salada Crua,15.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-16,Almoço,151,Sobremesa,Melão Japonês,17.9,True,True,,,SEM_CLASSIFICACAO
B,2026-07-16,Almoço,155,Suco,Caju,12.2,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-16,Almoço,164,Suco SA,Caju,9.8,True,True,fria,< 10°C,CONFORME
B,2026-07-16,Jantar,121,PV,Isca de Carne Acebolada,71.6,True,True,quente,> 60°C,CONFORME
B,2026-07-16,Jantar,76,PB,Peixe Assado,73.1,True,True,quente,> 60°C,CONFORME
B,2026-07-16,Jantar,212,VEG,Vatapá Vegano,72.7,True,True,,,SEM_CLASSIFICACAO
B,2026-07-16,Jantar,5,Arroz/Baião,Baião,68.2,True,True,quente,> 60°C,CONFORME
B,2026-07-16,Jantar,2,Arroz Integral,Arroz Integral,72.3,True,True,quente,> 60°C,CONFORME
B,2026-07-16,Jantar,22,Feijão,Feijão Carioca,74.2,True,True,quente,> 60°C,CONFORME
B,2026-07-16,Jantar,44,Guarnição,Purê,79.1,True,True,,,SEM_CLASSIFICACAO
B,2026-07-16,Jantar,142,Salada,Salada Crua,10.0,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-16,Jantar,147,Sobremesa,Laranja,,False,False,,,SEM_MEDICAO
B,2026-07-16,Jantar,159,Suco,Manga,13.9,True,True,fria,< 10°C,NAO_CONFORME
B,2026-07-16,Jantar,168,Suco SA,Manga,9.9,True,True,fria,< 10°C,CONFORME
B,2026-07-17,Café,6,Café,Café ,89.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-17,Café,8,Café SA,Café sem Açúcar,85.0,True,True,,,SEM_CLASSIFICACAO
B,2026-07-17,Café,45,Leite,Leite ,,False,False,,,SEM_MEDICAO
B,2026-07-17,Café,46,Leite Veg,Leite de Soja ,,False,False,,,SEM_MEDICAO
B,2026-07-17,Café,154,Suco,Acerola,9.5,True,True,fria,< 10°C,CONFORME
B,2026-07-17,Café,163,Suco SA,Acerola,5.8,True,True,fria,< 10°C,CONFORME
B,2026-07-17,Café,137,Pão Francês,Pão Francês ,,False,False,,,SEM_MEDICAO
B,2026-07-17,Café,138,Pão Opção,Pão Sovado ,,False,False,,,SEM_MEDICAO
B,2026-07-17,Café,27,Fruta 1,Tangerina,,False,False,fria,< 10°C,SEM_MEDICAO
